,0,1
1696,Healthcare/Medical,Hospice+Administrator
1697,Healthcare/Medical,Licensed+Practical+Nurse
1698,Healthcare/Medical,Massage+Therapist
1699,Healthcare/Medical,Medical+Administrative
1700,Healthcare/Medical,Medical+Assistant
1701,Healthcare/Medical,Medical+Assistant+or+phlebotomist
1702,Healthcare/Medical,Medical+Assistant+or+receptionist
1703,Healthcare/Medical,Medical+Biller
1704,Healthcare/Medical,Medical+Billing+Specialist
1705,Healthcare/Medical,Medical+Claims++Billing+Specialist
1706,Healthcare/Medical,Medical+Coder
1707,Healthcare/Medical,Medical+Office+Assistant
1708,Healthcare/Medical,Medical+Office+Manager
1709,Healthcare/Medical,Medical+Office+Specialist
1710,Healthcare/Medical,Medical+or+Health+Services+Manager
1711,Healthcare/Medical,Medical+Receptionist
1712,Healthcare/Medical,Medical+Records+Clerk
1713,Healthcare/Medical,Medical+Sales
1714,Healthcare/Medical,Medical+Secretary
1715,Healthcare/Medical,Medical+Technician
1716,Healthcare/Medical,Medical+Technologist
1717,Healthcare/Medical,Medical+Transcriptionist
1718,Healthcare/Medical,Medical+Transcriptionist
1719,Healthcare/Medical,Microbiologist
1720,Healthcare/Medical,Nurse
1721,Healthcare/Medical,Nurse+Practitioner
1722,Healthcare/Medical,Nursing+Home+Administrator
1723,Healthcare/Medical,Nutritionist
1724,Healthcare/Medical,Occupational+Therapist
1725,Healthcare/Medical,Office+Assistant
1726,Healthcare/Medical,Office+Manager
1727,Healthcare/Medical,Operations+Manager
1728,Healthcare/Medical,Orderly+Attendant
1729,Healthcare/Medical,Paramedic
1730,Healthcare/Medical,Patient+Care+Associate
1731,Healthcare/Medical,Patient+Services+Technician
1732,Healthcare/Medical,Patient+Services+Representative
1733,Healthcare/Medical,Pharmaceutical+Sales
1734,Healthcare/Medical,Pharmaceutical+Sales+Rep
1735,Healthcare/Medical,Pharmaceutical+Sales+Representative
1736,Healthcare/Medical,Pharmacist
1737,Healthcare/Medical,Pharmacy+Technician
1738,Healthcare/Medical,Phlebotomist
1739,Healthcare/Medical,Physical+Therapist
1740,Healthcare/Medical,Physician
1741,Healthcare/Medical,Physician's+Assistant
1742,Healthcare/Medical,Program+Director
1743,Healthcare/Medical,Program+Manager
1744,Healthcare/Medical,Programmer
1745,Healthcare/Medical,Programmer+Analyst
1746,Healthcare/Medical,Programmer+or+analyst
1747,Healthcare/Medical,Project+Management
1748,Healthcare/Medical,Project+Manager
1749,Healthcare/Medical,Psychiatric+Aide
1750,Healthcare/Medical,Quality+Coordinator
1751,Healthcare/Medical,Registered+Nurse
1752,Healthcare/Medical,Receptionist
1753,Healthcare/Medical,Recruiter
1754,Healthcare/Medical,Regional+Sales+Manager
1755,Healthcare/Medical,Registered+Medical+Assistant
1756,Healthcare/Medical,Registered+Nurse++RN
1757,Healthcare/Medical,Registered+Nurse++RN+Case+Manager
1758,Healthcare/Medical,Research+Assistant
1759,Healthcare/Medical,Research+Associate
1760,Healthcare/Medical,Respiration++Inhalation+Therapist
1761,Healthcare/Medical,Sales+Associate
1762,Healthcare/Medical,Sales+Manager
1763,Healthcare/Medical,Sales+Rep
1764,Healthcare/Medical,Sales+Representative
1765,Healthcare/Medical,Secretary
1766,Healthcare/Medical,Senior+Programmer+Analyst
1767,Healthcare/Medical,Social+Services
1768,Healthcare/Medical,Software+Developer
1769,Healthcare/Medical,Software+Engineer
1770,Healthcare/Medical,Staffing+Coordinator
1771,Healthcare/Medical,Supervisor
1772,Healthcare/Medical,Supervisor+or+manager
1773,Healthcare/Medical,Supply+Technician
1774,Healthcare/Medical,Surgical+Technologist
1775,Healthcare/Medical,Therapist
1776,Healthcare/Medical,Transcription
1777,Healthcare/Medical,Transcriptionist
1778,Healthcare/Medical,Ultrasonographer
1779,Healthcare/Medical,Vice+President
1780,Health/Safety,Arson+Investigator
1781,Health/Safety,Cargo+Surveyor
1782,Health/Safety,Claims++Insurance+Analyst
1783,Health/Safety,Compliance+Investigator
1784,Health/Safety,Corporate+Safety+Director
1785,Health/Safety,Correctional+Officer
1786,Health/Safety,Deputy+Fire+Marshal
1787,Health/Safety,Director+of+Safety++Wellness
1788,Health/Safety,Enforcement+Officer
1789,Health/Safety,"Environment,+Health++Safety+Manager"
1790,Health/Safety,Environment+Protection+Specialist
1791,Health/Safety,Environmental+Health+Specialist
1792,Health/Safety,Environmental+Health++Safety+Delivery+Specialist
1793,Health/Safety,Environmental+Health++Safety+Engineer
1794,Health/Safety,Environmental+Health++Safety+Manager
1795,Health/Safety,Environmental+Protection+Specialist
1796,Health/Safety,Environmental+Quality+Analyst
1797,Health/Safety,Environmental+Scientist
1798,Health/Safety,Epidemic+Intelligence+Service+Officer
1799,Health/Safety,Epidemiologist
1800,Health/Safety,Ergonomist
1801,Health/Safety,Extra+Vehicular+Activity+Safety+Engineer++EVA+Engineer
1802,Health/Safety,Field+Safety+Officer
1803,Health/Safety,Fire+Fighter
1804,Health/Safety,Fire+Inspector
1805,Health/Safety,Fire+Investigator
1806,Health/Safety,Fire+Marshall
1807,Health/Safety,Fire+Prevention+Inspector
1808,Health/Safety,Fire+Prevention+Specialist
1809,Health/Safety,Fire++Explosion+Investigator
1810,Health/Safety,Fish++Game+Warden
1811,Health/Safety,Health++Safety+Manager
1812,Health/Safety,Industrial+Hygiene+Safety+Engineer
1813,Health/Safety,Industrial+Hygienist
1814,Health/Safety,Infection+Control+Practitioner
1815,Health/Safety,Injury+Safety+Hazard+Assessment
1816,Health/Safety,Inspector
1817,Health/Safety,Investigator
1818,Health/Safety,Jailer
1819,Health/Safety,Loss+Control+Consultant
1820,Health/Safety,"Manager,+Occupational+Health"
1821,Health/Safety,Marine+Cargo+Surveyor
1822,Health/Safety,Marine+Surveyor
1823,Health/Safety,"Medical+Director,+Employee+Health+Services"
1824,Health/Safety,Occupational+Health+Analyst
1825,Health/Safety,Occupational+Health+Nurse
1826,Health/Safety,Petroleum+Inspector
1827,Health/Safety,Police+Officer
1828,Health/Safety,Product+Responsibility+Liaison
1829,Health/Safety,Product+Safety+Consultant
1830,Health/Safety,Product+Safety+Engineer
1831,Health/Safety,Product+Safety+Manager
1832,Health/Safety,Regional+Safety+Manager
1833,Health/Safety,Resource+Conservation++Recovery+Act+Enforcement+Officer++RCRA+Enforcement+Officer
1834,Health/Safety,Risk+Control+Consultant
1835,Health/Safety,Risk+Control+Representative
1836,Health/Safety,Risk+Management+Coordinator
1837,Health/Safety,Safety+Director
1838,Health/Safety,Safety+Engineer
1839,Health/Safety,Safety+Technician
1840,Health/Safety,Security+Guard
1841,Health/Safety,"Staff+Physician,+Occupational+Medicine++Primary+Care"
1842,Health/Safety,Surveyor
1843,Health/Safety,System+Safety+Engineer
1844,Health/Safety,Toxics+Program+Officer
1845,Health/Safety,Waste+Management+Specialist
1846,Hospitality,Back+Office+Assistant
1847,Hospitality,Back+Office+Supervisor
1848,Hospitality,Backwaiter
1849,Hospitality,Banquet+Server
1850,Hospitality,Banquet+Manager
1851,Hospitality,Bartender
1852,Hospitality,Bar+Staff
1853,Hospitality,Bell+Attendant
1854,Hospitality,Bellhop
1855,Hospitality,Bellman
1856,Hospitality,Bellperson
1857,Hospitality,Busser
1858,Hospitality,Cafe+Manager
1859,Hospitality,Catering+Manager
1860,Hospitality,Catering+Sales+Manager
1861,Hospitality,Chef
1862,Hospitality,Concierge
1863,Hospitality,Concierge+Agent
1864,Hospitality,Cook
1865,Hospitality,Corporate+Sales+Manager
1866,Hospitality,Crew+Member
1867,Hospitality,Director+of+Hotel+Sales
1868,Hospitality,Director+of+Hotel+Operations
1869,Hospitality,Director+of+Operations
1870,Hospitality,Director+of+Maintenance
1871,Hospitality,Director+of+Marketing
1872,Hospitality,Director+of+Sales
1873,Hospitality,Dishwasher
1874,Hospitality,Driver
1875,Hospitality,Events+Manager
1876,Hospitality,Executive+Housekeeper
1877,Hospitality,Executive+Conference+Manager
1878,Hospitality,Executive+Meeting+Manager
1879,Hospitality,Food++Beverage+Manager
1880,Hospitality,Food+Runner
1881,Hospitality,Food+Server
1882,Hospitality,Front+Desk+Clerk
1883,Hospitality,Front+Desk+Agent
1884,Hospitality,Front+Desk+Associate
1885,Hospitality,Front+Desk+Sales++Service+Associate
1886,Hospitality,Front+Office+Associate
1887,Hospitality,Front+Office+Attendant
1888,Hospitality,Front+Office+Associate
1889,Hospitality,Front+Office+Supervisor
1890,Hospitality,Guest+Room+Sales+Manager
1891,Hospitality,General+Manager
1892,Hospitality,Greeter
1893,Hospitality,Group+Sales+Coordinator
1894,Hospitality,Group+Sales+Manager
1895,Hospitality,Guest+Services+Associate
1896,Hospitality,Guest+Services+Coordinator
1897,Hospitality,Guest+Services+Manager
1898,Hospitality,Guest+Service+Representative
1899,Hospitality,Host
1900,Hospitality,Hostess
1901,Hospitality,Hotel+Deposit+Clerk
1902,Hospitality,Hotel+Group+Sales+Manager
1903,Hospitality,Housekeeper
1904,Hospitality,Housekeeper+Aide
1905,Hospitality,Housekeeping+Supervisor
1906,Hospitality,Kitchen+Team+Member
1907,Hospitality,Lead+Housekeeper
1908,Hospitality,"Manager,+Special+Events"
1909,Hospitality,Marketing+Coordinator
1910,Hospitality,Meeting+Coordinator
1911,Hospitality,Meeting+Concierge
1912,Hospitality,Meeting+Specialist
1913,Hospitality,Meeting+Manager
1914,Hospitality,Mini-Bar+Attendant
1915,Hospitality,Night+Auditor
1916,Hospitality,Night+Clerk
1917,Hospitality,Public+Relations+Coordinator
1918,Hospitality,Public+Relations+Manager
1919,Hospitality,Reservations+Agent
1920,Hospitality,Restaurant+Manager
1921,Hospitality,Room+Attendant
1922,Hospitality,Room+Service+Manager
1923,Hospitality,Room+Service+Worker
1924,Hospitality,Sales++Marketing+Coordinator
1925,Hospitality,Sales+Coordinator
1926,Hospitality,Sales+Manager
1927,Hospitality,Server
1928,Hospitality,Shift+Leader
1929,Hospitality,Shift+Manager
1930,Hospitality,Team+Member
1931,Hospitality,Transportation+Coordinator
1932,Hospitality,Valet+Attendant
1933,Hospitality,Valet+Parker
1934,Hospitality,Valet+Parking+Attendant
1935,Hospitality,Waiter
1936,Hospitality,Waitress
1937,Hospitality,Wait+Staff
1938,Hospitality,Wedding+Coordinator
1939,Hospitality,Wedding+Sales+Manager
1940,Human Services / Social Work,Addiction+Specialist
1941,Human Services / Social Work,Assistant+Director-Homeless+Outreach
1942,Human Services / Social Work,Behavior+Specialist
1943,Human Services / Social Work,Bilingual+Clinical+Associate
1944,Human Services / Social Work,Bilingual+Spanish+Residential+Unit+Supervisor
1945,Human Services / Social Work,Case+Aide
1946,Human Services / Social Work,Case+Manager
1947,Human Services / Social Work,Case+Manager+for+Emergency+Shelter
1948,Human Services / Social Work,Case+Planner
1949,Human Services / Social Work,Caseworker
1950,Human Services / Social Work,Casework+Supervisor
1951,Human Services / Social Work,Child+Development+Specialist
1952,Human Services / Social Work,Child+Protective+Service+Specialist
1953,Human Services / Social Work,Child+Welfare+Specialist
1954,Human Services / Social Work,Clinical+Coordinator
1955,Human Services / Social Work,Clinical+Intake+Clinician
1956,Human Services / Social Work,Clinical+Provider+Trainer
1957,Human Services / Social Work,Clinical+Social+Worker
1958,Human Services / Social Work,Clinician+-+Integrated+Service+Model
1959,Human Services / Social Work,Cognitive+Remediation+Specialist 
1960,Human Services / Social Work,Counselor
1961,Human Services / Social Work,Court+Advocate+-+Battered+Women
1962,Human Services / Social Work,Crisis+Counselor
1963,Human Services / Social Work,Disability+Determination+Specialist
1964,Human Services / Social Work,Disaster+Case+Manager
1965,Human Services / Social Work,Domestic+Violence+Counselor
1966,Human Services / Social Work,Eating+Disorder+Community+Mentor
1967,Human Services / Social Work,Eating+Disorder+Primary+Therapist
1968,Human Services / Social Work,Family+Counselor
1969,Human Services / Social Work,Family+Dynamics-Family+Counselor
1970,Human Services / Social Work,Family+Intervention+Specialist
1971,Human Services / Social Work,Family+Preservation+Worker
1972,Human Services / Social Work,Forensic+Social+Worker
1973,Human Services / Social Work,Fost-Adopt+Social+Worker
1974,Human Services / Social Work,Foster+Care+Caseworker
1975,Human Services / Social Work,Front+Desk+Receptionist
1976,Human Services / Social Work,Group+Home+Manager
1977,Human Services / Social Work,Healthcare+Case+Manager
1978,Human Services / Social Work,Healthcare+Integrator
1979,Human Services / Social Work,Hospice+Counselor
1980,Human Services / Social Work,Housing+Case+Manager
1981,Human Services / Social Work,Housing+Placement+Specialist
1982,Human Services / Social Work,Independent+Living+Specialist
1983,Human Services / Social Work,Intact+Family+Worker
1984,Human Services / Social Work,Intensive+Services+Manager
1985,Human Services / Social Work,Job+Coach
1986,Human Services / Social Work,Licensed+Social+Worker
1987,Human Services / Social Work,Medicaid+Service+Coordinator
1988,Human Services / Social Work,Medical+Social+Worker
1989,Human Services / Social Work,Mental+Health+Aide
1990,Human Services / Social Work,Mental+Health+Therapist+-+Adolescents
1991,Human Services / Social Work,Milieu+Counselor
1992,Human Services / Social Work,Ongoing+Service+Coordinator
1993,Human Services / Social Work,Outcomes+Coordinator
1994,Human Services / Social Work,Overnight+Counselor
1995,Human Services / Social Work,Parent+Educator
1996,Human Services / Social Work,Parent+Training+Consultant
1997,Human Services / Social Work,Peer+Recovery+Specialist
1998,Human Services / Social Work,Preventive+Supervisor
1999,Human Services / Social Work,Program+Manager
2000,Human Services / Social Work,Program+Office+Assistant
2001,Human Services / Social Work,Psychiatrist
2002,Human Services / Social Work,Psychologist
2003,Human Services / Social Work,Rehabilitation+Coordinator
2004,Human Services / Social Work,Residential+Chemical+Dependency+Counselor
2005,Human Services / Social Work,School+Social+Worker
2006,Human Services / Social Work,Senior+Center+Director
2007,Human Services / Social Work,"Senior+Services+Coordinator,+Urgent+Housing"
2008,Human Services / Social Work,Social+Services+Director
2009,Human Services / Social Work,Social+Work+Consultant+to+Nursing+Homes
2010,Human Services / Social Work,Social+Worker+Assistant
2011,Human Services / Social Work,Substance+Abuse+Therapist
2012,Human Services / Social Work,Supported+Living+Services+Caseworker
2013,Human Services / Social Work,Therapeutic+Behavior+Science+Coach
2014,Human Services / Social Work,Therapeutic+Mentor
2015,Human Services / Social Work,Therapist
2016,Human Services / Social Work,Transition+Coach
2017,Human Services / Social Work,Triage+Director
2018,Human Services / Social Work,"Wellness+Coach,+Mental+Health "
2019,Human Services / Social Work,Youth+Counselor
2020,Human Services / Social Work,Youth+Employment+Specialist
2021,Human Services / Social Work,Youth+Specialist
2022,Information Technology (IT),Application+Developer
2023,Information Technology (IT),Application+Support+Analyst
2024,Information Technology (IT),Applications+Engineer
2025,Information Technology (IT),Associate+Developer
2026,Information Technology (IT),Chief+Technology+Officer
2027,Information Technology (IT),Chief+Information+Officer
2028,Information Technology (IT),Computer++Information+Systems+Manager
2029,Information Technology (IT),Computer+Systems+Manager
2030,Information Technology (IT),Customer+Support+Administrator
2031,Information Technology (IT),Customer+Support+Specialist
2032,Information Technology (IT),Data+Center+Support+Specialist
2033,Information Technology (IT),Data+Quality+Manager
2034,Information Technology (IT),Database+Administrator
2035,Information Technology (IT),Desktop+Support+Manager
2036,Information Technology (IT),Desktop+Support+Specialist
2037,Information Technology (IT),Developer
2038,Information Technology (IT),Director+of+Technology
2039,Information Technology (IT),Front+End+Developer
2040,Information Technology (IT),Help+Desk+Specialist
2041,Information Technology (IT),Help+Desk+Technician
2042,Information Technology (IT),Information+Technology+Coordinator
2043,Information Technology (IT),Information+Technology+Director
2044,Information Technology (IT),Information+Technology+Manager
2045,Information Technology (IT),IT+Support+Manager
2046,Information Technology (IT),IT+Support+Specialist
2047,Information Technology (IT),IT+Systems+Administrator
2048,Information Technology (IT),Java+Developer
2049,Information Technology (IT),Junior+Software+Engineer
2050,Information Technology (IT),Management+Information+Systems+Director
2051,Information Technology (IT),.NET+Developer
2052,Information Technology (IT),Network+Architect
2053,Information Technology (IT),Network+Engineer
2054,Information Technology (IT),Network+Systems+Administrator
2055,Information Technology (IT),Programmer
2056,Information Technology (IT),Programmer+Analyst
2057,Information Technology (IT),Security+Specialist
2058,Information Technology (IT),Senior+Applications+Engineer
2059,Information Technology (IT),Senior+Database+Administrator
2060,Information Technology (IT),Senior+Network+Architect
